Probe	Chromosome	Position	Feature	SampleA	SampleB
CHR0100P011241263	1	11241263	Depdc2	1.460752884182474	1.5661572634915513
CHR0100P011242214	1	11242214	Depdc2	0.8611835138813501	1.234215908484117
CHR0100P011251379	1	11251379	Depdc2	0.7305837820631407	0.9023329457687541
CHR0100P011259707	1	11259707	Depdc2	0.4448283930246261	0.8632303110885913
CHR0100P011259923	1	11259923	Depdc2	0.9568863551265739	1.3184381509403191
CHR0100P011263843	1	11263843	Depdc2	1.4143359108464684	1.0908490143015743
CHR0100P011263995	1	11263995	Depdc2	12.891034843115557	1.012985590988536
CHR0100P011279464	1	11279464	Depdc2	0.5382546342015591	1.2144237258703243
CHR0100P011279638	1	11279638	Depdc2	1.6139643965755541	1.4939256895785495
CHR0100P011281916	1	11281916	Depdc2	1.5585519492679851	1.1393164742844981
CHR0100P011397793	1	11397793	A830018L16Rik	0.6062703832908701	0.6311596932698404
CHR0100P011398055	1	11398055	A830018L16Rik	0.867866761470471	0.9194880459878673
CHR0100P011398526	1	11398526	A830018L16Rik	1.3423863608337443	0.9911727133428212
CHR0100P011398738	1	11398738	A830018L16Rik	1.2115301252059865	1.0159904442292875
CHR0100P011401387	1	11401387	A830018L16Rik	1.2242047789244603	0.9354099345961596
CHR0100P011401521	1	11401521	A830018L16Rik	1.4454201498461747	0.9700760157787881
CHR0100P011406355	1	11406355	A830018L16Rik	1.645532254574068	0.9308489407999125
CHR0100P011412988	1	11412988	A830018L16Rik	1.2255566438437522	1.302088363929159
CHR0100P011413075	1	11413075	A830018L16Rik	0.4986717492012914	0.8361150402040307
CHR0100P011462710	1	11462710	A830018L16Rik	0.7867248745285536	0.8922785833788074
CHR0100P011462891	1	11462891	A830018L16Rik	1.0251382383199925	0.862410392734256
CHR0100P011504027	1	11504027	A830018L16Rik	1.3847021969639621	1.0263206739363238
CHR0100P011528210	1	11528210	A830018L16Rik	0.9365214732661545	0.7936550796523736
CHR0100P011530665	1	11530665	A830018L16Rik	0.5965435077520066	1.1204655720424173
CHR0100P011538182	1	11538182	A830018L16Rik	0.867088409095882	0.8663097724880328
CHR0100P011538325	1	11538325	A830018L16Rik	1.14591110856411	1.1554537625347918
CHR0100P011540288	1	11540288	A830018L16Rik	0.6711841101149089	1.3223357806994562
CHR0100P011540480	1	11540480	A830018L16Rik	0.3887498768694693	0.7256291722916021
CHR0100P011567625	1	11567625	A830018L16Rik	0.8470656125229998	0.914886452150737
CHR0100P011567810	1	11567810	A830018L16Rik	1.0004870049441024	0.9638283829410997
CHR0100P011575819	1	11575819	A830018L16Rik	1.1099302306126557	0.9887056563738622
CHR0100P011575999	1	11575999	A830018L16Rik	1.8142140051417477	0.7268420369746098
CHR0100P011578358	1	11578358	A830018L16Rik	0.9325564899193349	1.0004655671022689
CHR0100P011578555	1	11578555	A830018L16Rik	0.7988808469349247	0.8968326790132739
CHR0100P011582663	1	11582663	A830018L16Rik	1.7214615261481752	0.9582674571810991
CHR0100P011590749	1	11590749	A830018L16Rik	6.298834853822507	1.1643833852717516
CHR0100P011593192	1	11593192	A830018L16Rik	0.811537920210727	0.7441955793221543
CHR0100P011593378	1	11593378	A830018L16Rik	0.3609766003408455	0.22095169496419675
CHR0100P011617257	1	11617257	A830018L16Rik	0.4579907370136203	0.558414424211114
CHR0100P011620870	1	11620870	A830018L16Rik	1.1001438550904246	1.3321816425004562
CHR0100P011621438	1	11621438	A830018L16Rik	1.3309212729390285	0.855960501753876
CHR0100P011633926	1	11633926	A830018L16Rik	1.0219883874653395	1.175480307667793
CHR0100P011636158	1	11636158	A830018L16Rik	0.8245163668576975	1.1893125215589577
CHR0100P011636323	1	11636323	A830018L16Rik	1.5113512669201485	1.7493927054933645
CHR0100P011643712	1	11643712	A830018L16Rik	1.5758067040503787	1.066693747403558
CHR0100P011677562	1	11677562	A830018L16Rik	0.6029418370329508	1.415069961277256
CHR0100P011685574	1	11685574	A830018L16Rik	1.5199648197464817	0.9897701491095879
CHR0100P011685682	1	11685682	A830018L16Rik	0.22761332530929299	0.8707829115489046
CHR0100P011686778	1	11686778	A830018L16Rik	1.1161526069695171	0.9584017956510843
CHR0100P011688563	1	11688563	A830018L16Rik	1.257400552502843	1.2152164628616886
CHR0100P011729464	1	11729464	A830018L16Rik	1.048912730524257	0.8735576900871065
CHR0100P011729629	1	11729629	A830018L16Rik	1.4259041846180571	1.2900244792137294
CHR0100P011734133	1	11734133	A830018L16Rik	1.3559853989243396	0.9757295691165436
CHR0100P011734329	1	11734329	A830018L16Rik	0.8758497896320785	0.9918110476269436
CHR0100P011771569	1	11771569	A830018L16Rik	0.10067126331177874	0.13192181067219375
CHR0100P011771988	1	11771988	A830018L16Rik	1.1616792708816222	1.0365581851823886
CHR0100P011787345	1	11787345	A830018L16Rik	1.256975410239119	0.9705511502149119
CHR0100P011787620	1	11787620	A830018L16Rik	0.5828238491393051	0.8770968311932164
CHR0100P011787831	1	11787831	A830018L16Rik	0.182961098791836	0.43897341937465445
CHR0100P011789843	1	11789843	A830018L16Rik	1.7936235679895771	0.9033704678913184
CHR0100P011821979	1	11821979	A830018L16Rik	1.1993284510536493	1.1960384557805537
CHR0100P011822151	1	11822151	A830018L16Rik	1.378496829918678	1.00338512529818
CHR0100P011822380	1	11822380	A830018L16Rik	1.7635433531018303	1.2304324725037297
CHR0100P011831165	1	11831165	A830018L16Rik	1.4738518335680888	0.9862360030565165
CHR0100P011868608	1	11868608	A830018L16Rik	0.6161549159581523	0.6696409252187427
CHR0100P011901982	1	11901982	A830018L16Rik	0.6604131171291578	0.8597306642364012
CHR0100P011902167	1	11902167	A830018L16Rik	1.4074992939741384	1.106973293914102
CHR0100P011911218	1	11911218	A830018L16Rik	1.2555650757994494	1.090472865353885
CHR0100P011915215	1	11915215	A830018L16Rik	0.9744073307148263	1.2115023389705397
CHR0100P011918235	1	11918235	A830018L16Rik	0.685780157287411	1.1812006683374099
CHR0100P011918682	1	11918682	A830018L16Rik	0.5575899223734182	0.689485068447943
CHR0100P011919969	1	11919969	A830018L16Rik	0.5329471163234573	0.929056783579915
CHR0100P012106295	1	12106295	ENSMUSG00000058598	0.4418263379160999	0.7996149306227315
CHR0100P012106464	1	12106464	ENSMUSG00000058598	0.5626848716909145	6.33376347714775
CHR0100P012676003	1	12676003	Sulf1	0.2976719653124092	0.3255068904482863
CHR0100P012678740	1	12678740	Sulf1	0.6700450000973451	0.763696305221138
CHR0100P012682057	1	12682057	Sulf1	1.437097964808904	1.5370224000103856
CHR0100P012697143	1	12697143	Sulf1	0.2982057052483715	0.7706602493501689
CHR0100P012698838	1	12698838	Sulf1	0.5099666602353535	0.788136632034552
CHR0100P012699038	1	12699038	Sulf1	0.7275847883270018	0.9926019774208851
CHR0100P012719190	1	12719190	Sulf1	1.172029998105375	0.7077553234829267
CHR0100P012727819	1	12727819	Sulf1	0.29372967207553774	0.7023971366006735
CHR0100P012728219	1	12728219	Sulf1	1.83314648724979	1.4495548061029138
CHR0100P012729339	1	12729339	Sulf1	1.1517482220571045	1.231964846049217
CHR0100P012750872	1	12750872	Sulf1	2.0083141776770277	1.0677451801313957
CHR0100P012752450	1	12752450	Sulf1	0.5348530173708582	0.48105068649333504
CHR0100P012757829	1	12757829	Sulf1	1.5115758881655985	2.4319324034479175
CHR0100P012758029	1	12758029	Sulf1	1.1658860330440697	1.3835484059468666
CHR0100P012760486	1	12760486	Sulf1	2.2756414838249635	1.3482808380439855
CHR0100P012772772	1	12772772	Sulf1	1.512404727035112	0.8049520686457748
CHR0100P012772921	1	12772921	Sulf1	0.9717607973450503	1.0532025780654448
CHR0100P012776567	1	12776567	Sulf1	2.2193303592351827	1.0356635871914865
CHR0100P012779419	1	12779419	Sulf1	0.7835591162963071	1.9216922627938855
CHR0100P012779557	1	12779557	Sulf1	3.238550816896398	1.2692868344172936
CHR0100P012794392	1	12794392	Sulf1	1.6218503069784769	1.2958044702132137
CHR0100P012794540	1	12794540	Sulf1	0.9153563909342187	0.9500174524246675
CHR0100P012798204	1	12798204	Sulf1	0.812608537517028	1.095510034943852
CHR0100P012798981	1	12798981	Sulf1	0.9301705964333922	1.1873457666617488
CHR0100P012799120	1	12799120	Sulf1	0.6878166987919513	1.3317117151309235
CHR0100P012806954	1	12806954	Sulf1	0.19376103208509102	0.1889179073354011
CHR0100P012807446	1	12807446	Sulf1	2.0661922643794433	1.2720379085519389
CHR0100P012807736	1	12807736	Sulf1	0.8701705488800786	1.131623866759783
CHR0100P012810271	1	12810271	Sulf1	0.5030900160424857	0.7350516191530405
CHR0100P012813441	1	12813441	Sulf1	1.4938401220121664	1.1174813252205975
CHR0100P012827517	1	12827517	Sulf1	1.3745453631515034	0.8144193130826133
CHR0100P012839550	1	12839550	Sulf1	1.5357808752654483	1.3478328242520143
CHR0100P012839752	1	12839752	Sulf1	0.9026239960014448	1.1415099780865845
CHR0100P012842680	1	12842680	Sulf1	13.19329898998953	0.9466728772621109
CHR0100P012871068	1	12871068	Slco5a1	0.9052860301887253	1.0961735735671978
CHR0100P012871922	1	12871922	Slco5a1	1.3287859483685398	1.3714628959949573
CHR0100P012872674	1	12872674	Slco5a1	0.5277870409785066	0.6220289703069106
CHR0100P012873224	1	12873224	Slco5a1	0.39353750173805013	0.8211280460271976
CHR0100P012880421	1	12880421	Slco5a1	1.8475456310686946	0.7613198953502384
CHR0100P012880623	1	12880623	Slco5a1	0.9772199375276203	1.5831801435727306
CHR0100P012890442	1	12890442	Slco5a1	0.38324937939989134	0.7660560620199891
CHR0100P012890583	1	12890583	Slco5a1	1.329762978845355	1.2797264062712577
CHR0100P012893784	1	12893784	Slco5a1	0.9935777521865218	11.991892551691388
CHR0100P012904985	1	12904985	Slco5a1	0.4199075553188885	0.8626330776764009
CHR0100P012905156	1	12905156	Slco5a1	1.1430854027350783	1.5164273102201689
CHR0100P012922817	1	12922817	Slco5a1	0.350761207576631	0.8138600980271253
CHR0100P012927881	1	12927881	Slco5a1	1.2371696731443804	1.3406501651245635
CHR0100P012950514	1	12950514	Slco5a1	1.3198272619964815	0.7290888625893158
CHR0100P012952665	1	12952665	Slco5a1	1.312720467870955	1.1785817976298358
CHR0100P012952858	1	12952858	Slco5a1	1.1407887474520269	1.0198157447993024
CHR0100P012954451	1	12954451	Slco5a1	0.8422132379751757	1.047975417334056
CHR0100P012956839	1	12956839	Slco5a1	1.6277450045405482	0.8285116539028681
CHR0100P012962483	1	12962483	Slco5a1	0.9879850756356815	1.363219411628324
CHR0100P012962660	1	12962660	Slco5a1	0.8076632752953479	0.6879055052534995
CHR0100P012965800	1	12965800	Slco5a1	1.6337188096394195	0.9363170549108342
CHR0100P013106474	1	13106474	Prdm14	0.5824681795021808	0.9980742030021408
CHR0100P013127709	1	13127709	Ncoa2	1.5826525039739183	1.1326624456727
CHR0100P013139733	1	13139733	Ncoa2	1.583881183307917	1.2815713898772936
CHR0100P013160713	1	13160713	Ncoa2	0.5371299398619901	0.9550080107981871
CHR0100P013160845	1	13160845	Ncoa2	1.775064408664035	1.4628138225661658
CHR0100P013161820	1	13161820	Ncoa2	1.1792673743488107	0.862544784440333
CHR0100P013162300	1	13162300	Ncoa2	13.99504372127965	1.2778283081696773
CHR0100P013173552	1	13173552	Ncoa2	1.4883064135837685	1.4281305678864573
CHR0100P013175796	1	13175796	Ncoa2	1.578103413001713	1.4907039604087442
CHR0100P013185292	1	13185292	Ncoa2	0.7643715760485013	0.8658285026880563
CHR0100P013190547	1	13190547	Ncoa2	1.2052493719092785	0.9417393358569529
CHR0100P013199711	1	13199711	Ncoa2	0.8109732702800245	0.7709802803202498
CHR0100P013200083	1	13200083	Ncoa2	0.7520965115693516	0.7293707533135831
CHR0100P013201314	1	13201314	Ncoa2	5.081830975143743	0.8688267340586237
CHR0100P013203378	1	13203378	Ncoa2	2.6013940881111193	1.292926808751548
CHR0100P013205544	1	13205544	Ncoa2	1.0419643536522103	1.1308128006066485
CHR0100P013205824	1	13205824	Ncoa2	1.726707438487731	1.0770397256638558
CHR0100P013206923	1	13206923	Ncoa2	0.2334872996992482	0.5389548005127021
CHR0100P013210172	1	13210172	Ncoa2	0.8745350993076224	1.1753860084510124
CHR0100P013212706	1	13212706	Ncoa2	1.1400525290914303	5.549847076883405
CHR0100P013214138	1	13214138	Ncoa2	0.7920545061923335	0.7845433518257255
CHR0100P013214506	1	13214506	Ncoa2	1.1796235558090364	0.9779349862161334
CHR0100P013220317	1	13220317	Ncoa2	1.0690096364517359	1.0423605549519739
CHR0100P013220419	1	13220419	Ncoa2	1.0689675382341794	0.9525535585757886
CHR0100P013229779	1	13229779	Ncoa2	0.7079122683234033	0.9506023379633107
CHR0100P013229903	1	13229903	Ncoa2	0.4015167480810889	0.6209528829392784
CHR0100P013239425	1	13239425	Ncoa2	1.1280819470071073	1.628642366476666
CHR0100P013240696	1	13240696	Ncoa2	0.5479241844639714	0.89468819190416
CHR0100P013243053	1	13243053	Ncoa2	0.5739058421623591	0.5442001069660051
CHR0100P013245964	1	13245964	Ncoa2	0.8719678739970056	0.8145360999903523
CHR0100P013246227	1	13246227	Ncoa2	0.9338603449876963	0.8492004058256079
CHR0100P013248475	1	13248475	Ncoa2	0.5064501529250928	0.9960279429610259
CHR0100P013254119	1	13254119	Ncoa2	0.8741603648254485	1.1075328670568094
CHR0100P013273308	1	13273308	Ncoa2	0.29278975746129654	18.013853889173287
CHR0100P013273639	1	13273639	Ncoa2	1.3484151141767033	1.0502477070973242
CHR0100P013277846	1	13277846	Ncoa2	0.7074346057552203	0.8391419717989433
CHR0100P013288938	1	13288938	Ncoa2	1.0931281551403864	0.7351133332761546
CHR0100P013289031	1	13289031	Ncoa2	1.4750666222303224	16.88561760225123
CHR0100P013297436	1	13297436	Ncoa2	18.395588275153205	1.3746894850989522
CHR0100P013302808	1	13302808	Ncoa2	0.6887632459975898	0.4275788112695008
CHR0100P013320757	1	13320757	Ncoa2	1.2305581243056194	32.4163009342729
CHR0100P013324879	1	13324879	Ncoa2	0.5171915190856964	0.37951641764675514
CHR0100P013327593	1	13327593	Ncoa2	2.292402485083833	1.6284942474690323
CHR0100P013342216	1	13342216	Ncoa2	1.8595001614628814	0.9720236629393078
CHR0100P013342361	1	13342361	Ncoa2	0.5727115313227708	0.5055564959500622
CHR0100P013344137	1	13344137	Ncoa2	1.8194277297410835	1.10048857594072
CHR0100P013352601	1	13352601	Ncoa2	1.3517860541554039	0.8546846976889537
CHR0100P013352799	1	13352799	Ncoa2	1.8397619053031815	1.1318521617573067
CHR0100P013357189	1	13357189	Ncoa2	0.8685581274813068	1.0759455238367308
CHR0100P013357389	1	13357389	Ncoa2	9.22851493347321	1.4442830095668013
CHR0100P013392477	1	13392477	ENSMUSG00000051420	0.7171469537032027	1.046222069006286
CHR0100P013560961	1	13560961	Tram1	0.4333769005300407	0.4211193735619866
CHR0100P013567072	1	13567072	Tram1	15.675577164991397	0.6408088309854341
CHR0100P013574286	1	13574286	Tram1	0.857567102976341	1.1287291383793774
CHR0100P013636437	1	13636437	Lactb2	0.5842041331472609	0.43185780441003996
CHR0100P013637322	1	13637322	Lactb2	0.3057797022089379	0.4039031323420778
CHR0100P013641334	1	13641334	Lactb2	0.4733439410517014	0.7858484084041778
CHR0100P013641509	1	13641509	Lactb2	0.9944675547881666	0.9020825616412187
CHR0100P013642363	1	13642363	Lactb2	0.7061045148534912	0.5481878819279407
CHR0100P013772600	1	13772600	ENSMUSG00000068283	0.9355624065015737	0.8774733751038492
CHR0100P014161542	1	14161542	Eya1	1.2165953905865738	1.1134988880221346
CHR0100P014161702	1	14161702	Eya1	1.4587044610362379	1.0118580580091707
CHR0100P014162447	1	14162447	Eya1	0.34816115959186894	0.9730782357001639
CHR0100P014162646	1	14162646	Eya1	1.3252297629209435	1.538126306809161
CHR0100P014169444	1	14169444	Eya1	0.9978707027920776	0.9153805967221987
CHR0100P014169591	1	14169591	Eya1	1.8126423111567562	1.0359074017802052
CHR0100P014171427	1	14171427	Eya1	0.4623445639805733	1.0184153017710704
CHR0100P014175611	1	14175611	Eya1	1.4142223413526698	0.8740217699176684
CHR0100P014175775	1	14175775	Eya1	0.15869475272764152	0.18309486262547994
CHR0100P014177940	1	14177940	Eya1	0.3841100548732957	0.4069511994473238
CHR0100P014178140	1	14178140	Eya1	1.2481766789270992	0.9357497374449109
CHR0100P014186772	1	14186772	Eya1	2.436981160801526	0.9829657857459473
CHR0100P014193759	1	14193759	Eya1	1.8584080528729099	11.991045597490128
CHR0100P014200281	1	14200281	Eya1	1.062635741406136	1.028487144610629
CHR0100P014206218	1	14206218	Eya1	0.8427859317963514	0.9756805549331244
CHR0100P014206359	1	14206359	Eya1	0.38335401145063946	0.8382495448161076
CHR0100P014211271	1	14211271	Eya1	1.5117786600493162	1.0837746186504886
CHR0100P014214895	1	14214895	Eya1	1.532509540769298	0.7551351410470531
CHR0100P014216374	1	14216374	Eya1	0.6712885907894393	0.969323302096479
CHR0100P014245476	1	14245476	Eya1	0.8343685157881645	0.7142357178402527
CHR0100P014256485	1	14256485	Eya1	1.2247377697096236	2.1403852594242014
CHR0100P014256785	1	14256785	Eya1	1.4581030010066833	1.4990634805419178
CHR0100P014261048	1	14261048	Eya1	1.5879127747298127	1.4000105825204598
CHR0100P014261503	1	14261503	Eya1	1.1010198914092921	1.5841395634576467
CHR0100P014272114	1	14272114	Eya1	0.9561883330350259	0.6392605032126921
CHR0100P014295504	1	14295504	Eya1	1.0164273031170854	0.8785348308287774
CHR0100P014850636	1	14850636	EG665407	1.82689057401004	4.013272991492972
CHR0100P014869708	1	14869708	Trpa1	1.2421754638396043	1.0317471086025527
CHR0100P014886255	1	14886255	Trpa1	0.7394966797448043	1.260533682549268
CHR0100P014888589	1	14888589	Trpa1	1.4059461768034285	0.8059456650809789
CHR0100P014893331	1	14893331	Trpa1	0.9667515151977311	0.8696838195772763
CHR0100P015694867	1	15694867	Kcnb2	1.2365595653902952	0.7170732613668166
CHR0100P015698090	1	15698090	Kcnb2	1.157107391019976	0.9869970822530595
CHR0100P015795185	1	15795185	Terf1	0.5696376862372015	1.1445272303264353
CHR0100P015805647	1	15805647	Terf1	0.5987074864459078	1.2977228325151655
CHR0100P015821349	1	15821349	Terf1	11.396999297063484	1.3364775609049213
CHR0100P015845456	1	15845456	Gm106	1.2192013748485122	1.1917124609063536
CHR0100P015845670	1	15845670	Gm106	1.5514214280200385	1.3337770980173194
CHR0100P015865673	1	15865673	Gm106	0.4592767231035221	0.7360283467177081
CHR0100P015865873	1	15865873	Gm106	0.4892749071544856	0.5293164435343466
CHR0100P015867777	1	15867777	Gm106	0.961672878034788	1.0679239661763837
CHR0100P015873417	1	15873417	Gm106	1.629896965200096	1.8100273306691936
CHR0100P015873617	1	15873617	Gm106	0.31232194192591706	0.7505938623587873
CHR0100P015875242	1	15875242	Gm106	1.9910307599409924	2.0665453950071146
CHR0100P016051354	1	16051354	4930444P10Rik	0.8543948322719304	1.0304240887762137
CHR0100P016054511	1	16054511	4930444P10Rik	0.9466196879189668	0.8883252307497637
CHR0100P016071746	1	16071746	4930444P10Rik	0.6123301661944103	0.9635199749457963
CHR0100P016075802	1	16075802	4930444P10Rik	1.5653912245988133	1.4042183579305483
CHR0100P016076002	1	16076002	4930444P10Rik	1.6876916024773425	1.6794692315176385
CHR0100P016078730	1	16078730	4930444P10Rik	1.0548565913715935	10.431401129450443
CHR0100P016086933	1	16086933	Rpl7	0.24975596503581937	0.5254490268114109
CHR0100P016088447	1	16088447	Rpl7	0.20444755967392805	0.16561987039543172
CHR0100P016088647	1	16088647	Rpl7	10.633326789744972	0.3227318743503059
CHR0100P016097052	1	16097052	Rdh10	0.4220544697992365	0.6999909061695866
CHR0100P016097252	1	16097252	Rdh10	1.8070870170682083	1.0733397226516324
CHR0100P016099709	1	16099709	Rdh10	1.1377255056789046	0.964400573576178
CHR0100P016105557	1	16105557	Rdh10	1.2955061403290138	1.4729636686219585
CHR0100P016105738	1	16105738	Rdh10	1.7237075170398266	1.3268335685053385
CHR0100P016216753	1	16216753	Stau2	1.7876745240604963	1.2770470384808805
CHR0100P016219326	1	16219326	Stau2	2.0355263078974777	1.0405201659120746
CHR0100P016219502	1	16219502	Stau2	1.676931002928979	0.9640308928654876
CHR0100P016221231	1	16221231	Stau2	1.1784600375443095	1.231111766325818
CHR0100P016224348	1	16224348	Stau2	0.7565571085379966	1.2501843612831065
CHR0100P016224573	1	16224573	Stau2	1.1175659606079495	16.35718490093044
CHR0100P016226089	1	16226089	Stau2	0.1262237054214034	0.17765775464614764
CHR0100P016227991	1	16227991	Stau2	2.039584764674955	1.6039913042096616
CHR0100P016233023	1	16233023	Stau2	1.363171457725573	1.5687456278034264
CHR0100P016241326	1	16241326	Stau2	1.0447690695330343	0.8432550721914793
CHR0100P016242293	1	16242293	Stau2	0.6285431519011392	0.35923724788815453
CHR0100P016242498	1	16242498	Stau2	0.6455942434305946	1.0138241897986435
CHR0100P016247129	1	16247129	Stau2	0.8218286847310362	1.1801663664174615
CHR0100P016251865	1	16251865	Stau2	1.0603598321473884	0.7536799550570407
CHR0100P016252864	1	16252864	Stau2	0.24784182605831867	0.30651242451436
CHR0100P016253064	1	16253064	Stau2	1.2021533541858416	1.7882522423042269
CHR0100P016256828	1	16256828	Stau2	0.7921865688573599	0.8030090619958021
CHR0100P016256951	1	16256951	Stau2	0.8376904012462181	1.0944404838043613
CHR0100P016268339	1	16268339	Stau2	1.023883502548	0.6845135453071335
CHR0100P016268539	1	16268539	Stau2	1.0230115639234263	1.1372760755987836
CHR0100P016278407	1	16278407	Stau2	0.24030594333031302	0.4766284317134059
CHR0100P016290579	1	16290579	Stau2	1.7863109049787518	1.4932515855602968
CHR0100P016329006	1	16329006	Stau2	1.2493698863926892	1.338313553627288
CHR0100P016329849	1	16329849	Stau2	1.582808950960743	1.6830220387313193
CHR0100P016334893	1	16334893	Stau2	1.520739618918344	1.3760656315604094
CHR0100P016344189	1	16344189	Stau2	0.9670735616823897	1.1835330789128207
CHR0100P016377868	1	16377868	Stau2	0.3456001832028904	0.4911743028212883
CHR0100P016379200	1	16379200	Stau2	0.9243331230453118	1.1591423311922129
CHR0100P016379400	1	16379400	Stau2	0.7529614253527974	1.041232712488278
CHR0100P016381218	1	16381218	Stau2	1.0047915723659677	0.708718551165041
CHR0100P016393182	1	16393182	Stau2	0.8009042545265532	0.6786379383529612
CHR0100P016393417	1	16393417	Stau2	1.4815281256810209	1.442669625234867
CHR0100P016397659	1	16397659	Stau2	0.7453380694686389	0.8190809849579443
CHR0100P016398892	1	16398892	Stau2	0.32681711772921224	0.5538804974231338
CHR0100P016418876	1	16418876	Stau2	0.9945974645583445	1.0169209348988515
CHR0100P016419054	1	16419054	Stau2	2.4222838490129157	1.7012542925537426
CHR0100P016427838	1	16427838	Stau2	0.792696980929039	0.8462449118014349
CHR0100P016459029	1	16459029	Stau2	0.6009025077351349	0.891401409937766
CHR0100P016459585	1	16459585	Stau2	0.12826367207186284	0.1159410822335166
CHR0100P016486829	1	16486829	Stau2	0.9318685136585174	0.8088974671332153
CHR0100P016547870	1	16547870	Ube2w	0.4405814221209303	0.456134581032462
CHR0100P016548198	1	16548198	Ube2w	0.776910564486369	1.0040296457275537
CHR0100P016548284	1	16548284	Ube2w	0.6365771897596024	8.427551873722377
CHR0100P016549280	1	16549280	Ube2w	0.12905313202252183	0.3433125547523034
CHR0100P016549488	1	16549488	Ube2w	1.19660125914181	1.1319105418473028
CHR0100P016572325	1	16572325	Ube2w	0.8730419399405462	18.659434556354793
CHR0100P016574062	1	16574062	Ube2w	0.5938122574863931	1.0915893176707614
CHR0100P016576318	1	16576318	Ube2w	0.9508696518329258	0.7982568415127503
CHR0100P016576741	1	16576741	Ube2w	0.34917822397362747	0.4250295091898005
CHR0100P016576941	1	16576941	Ube2w	0.5790104208397916	0.6659122275593689
CHR0100P016579226	1	16579226	Ube2w	1.6707500838847666	0.9074570864460577
CHR0100P016583680	1	16583680	Ube2w	0.7968763510178736	5.034311566841533
CHR0100P016583843	1	16583843	Ube2w	0.7191090534372467	0.7986780488228734
CHR0100P016587725	1	16587725	Ube2w	0.8799897236694438	0.7996976529779857
CHR0100P016588679	1	16588679	Ube2w	1.2113545915569723	29.14537770726202
CHR0100P016649341	1	16649341	ENSMUSG00000044232	38.61849686097894	1.055744648702962
CHR0100P016683222	1	16683222	Ly96	0.4297756715534338	1.120586129245304
CHR0100P016683336	1	16683336	Ly96	1.1468312129616656	1.002761134276098
CHR0100P016987744	1	16987744	Jph1	1.41346600109257	1.0073463814165058
CHR0100P016994618	1	16994618	Jph1	0.42000715644594844	0.8015319486789663
CHR0100P017003191	1	17003191	Jph1	0.25129461514773693	0.6787329686040522
CHR0100P017045366	1	17045366	Jph1	0.7560241881870035	0.8824956300430082
CHR0100P017066083	1	17066083	Jph1	0.6975133050816928	0.7595216842849771
CHR0100P017073002	1	17073002	Jph1	0.3359482297170518	0.8123870598148589
CHR0100P017073255	1	17073255	Jph1	37.35906397890095	0.557671899765791
CHR0100P017074733	1	17074733	Jph1	0.6483188224386897	0.9684712681482058
CHR0100P017081033	1	17081033	Jph1	1.0922864941694628	0.9492440217759951
CHR0100P017081634	1	17081634	Jph1	0.2979356842480807	0.5013039317839393
CHR0100P017081757	1	17081757	Jph1	0.346579820625306	0.3773724634003981
CHR0100P017712507	1	17712507	Crispld1	0.7153525267790307	0.9268884935444849
CHR0100P017712707	1	17712707	Crispld1	0.7621394599575466	1.1170102355369878
CHR0100P017716276	1	17716276	Crispld1	1.6146137970446772	1.0855009079266955
CHR0100P017716895	1	17716895	Crispld1	1.5374031357516256	0.9546798338486061
CHR0100P017728912	1	17728912	Crispld1	1.1230173148626648	0.7723790134403691
CHR0100P017741428	1	17741428	Crispld1	1.8134870001190615	1.2436639604888364
CHR0100P018113609	1	18113609	Crisp4	1.2828542457913696	0.7433774401783522
CHR0100P018118813	1	18118813	Crisp4	0.5798990749213212	0.5730868206383906
CHR0100P018127699	1	18127699	Crisp4	1.3609704391585469	1.2997967528021441
CHR0100P018129839	1	18129839	Crisp4	0.16924557267108542	0.3363073225806836
CHR0100P018130038	1	18130038	Crisp4	1.1864512125898306	1.130342221215075
CHR0100P018131902	1	18131902	Crisp4	0.7356351080149165	1.0301436642780708
CHR0100P018209023	1	18209023	NP_001020523.1	1.8709479252685688	1.6309259236217835
CHR0100P018209233	1	18209233	NP_001020523.1	0.6950077319017202	0.9651964564959816
CHR0100P019088141	1	19088141	Tcfap2d	0.7939931814407144	1.0566636438740258
CHR0100P019090943	1	19090943	Tcfap2d	0.3712782661627803	0.39638774369299284
CHR0100P019091084	1	19091084	Tcfap2d	1.3507691523653085	1.0536406286594853
CHR0100P019093430	1	19093430	Tcfap2d	1.1273110356192462	1.0671935331778812
CHR0100P019093659	1	19093659	Tcfap2d	0.935877137488766	1.134280944233672
CHR0100P019095339	1	19095339	Tcfap2d	0.9549110696526762	1.0831775129898162
CHR0100P019101739	1	19101739	Tcfap2d	0.5477233898946655	0.6241433909509103
CHR0100P019102560	1	19102560	Tcfap2d	0.9293325285749999	1.1412217333439814
CHR0100P019120851	1	19120851	Tcfap2d	1.388682109608561	0.924863160648602
CHR0100P019121523	1	19121523	Tcfap2d	0.7226874940483657	0.7038701723905475
CHR0100P019122655	1	19122655	Tcfap2d	2.0614298373425166	1.1345712549979043
CHR0100P019122855	1	19122855	Tcfap2d	0.46724899787998847	4.979541539742502
CHR0100P019123520	1	19123520	Tcfap2d	1.4486491689851158	1.502336478755739
CHR0100P019128283	1	19128283	Tcfap2d	1.9769325813448189	1.1653192768540073
CHR0100P019143063	1	19143063	Tcfap2d	0.7317387347331248	0.7343936631879376
CHR0100P019144416	1	19144416	Tcfap2d	0.8797500661521168	0.690045412808482
