Probe	Chromosome	Position	Feature	SampleA	SampleB
CHR0500P148664900	5	148664900	Slc7a1	0.3900700977596679	11.88031746134783
CHR0500P148698912	5	148698912	Slc7a1	27.976776361185006	0.6514401136834194
CHR0500P149506830	5	149506830	Uspl1	15.716634001297109	1.0086240200568273
CHR0500P149688837	5	149688837	6330406I15Rik	19.306816098449865	0.9064778594514927
CHR0500P149892786	5	149892786	Hsp110	0.20918355192220298	5.254396321819292
CHR0500P149961372	5	149961372	B3galtl	29.90821282527529	0.38931305911476094
CHR0500P150562365	5	150562365	Fry	1.087458343742907	17.637598776843163
CHR0500P150653027	5	150653027	Fry	55.363332195925835	0.4959727652158594
CHR0500P150750744	5	150750744	Fry	1.1350148750392013	19.306566118785213
CHR0500P150845841	5	150845841	B230342M21Rik	0.817609461407423	15.851951197178147
CHR0500P150919016	5	150919016	BC037393	29.763732562573903	1.1068028346265042
CHR0500P150924444	5	150924444	BC037393	37.415739391853634	1.1648196925073042
CHR0500P150976581	5	150976581	Aprin	0.4064007692288003	17.705897388756405
CHR0500P151335866	5	151335866	Stard13	15.27400308226823	1.2343611591818582
CHR0600P004034319	6	4034319	Bet1	29.889806195972245	0.8188315690088159
CHR0600P004554178	6	4554178	Casd1	0.5806449943997817	26.661631867581544
CHR0600P004701058	6	4701058	Peg10	0.296586310103779	7.439482046579988
CHR0600P004701152	6	4701152	Peg10	0.4232650382304272	12.270879006641596
CHR0600P004920466	6	4920466	Ppp1r9a	15.860197769407266	1.0999077721098036
CHR0600P004921007	6	4921007	Ppp1r9a	0.8210551359806975	17.65761861306987
CHR0600P005052247	6	5052247	Ppp1r9a	0.9063427408014811	13.030880248006389
CHR0600P005229026	6	5229026	Pon2	0.8537265119149895	15.49462743940616
CHR0600P005249861	6	5249861	Pon2	13.854940218556486	1.0903788534020984
CHR0600P005738605	6	5738605	Dync1i1	1.1384088892657585	33.13849915454807
CHR0600P005779824	6	5779824	Dync1i1	19.117746190678837	0.8172040230928236
CHR0600P005901984	6	5901984	Dync1i1	17.97419324636649	1.2582355810373944
CHR0600P006048693	6	6048693	Slc25a13	0.5102615877239436	6.44854780342933
CHR0600P006080523	6	6080523	Slc25a13	7.898213615701186	0.8598983262369779
CHR0600P006142272	6	6142272	Slc25a13	38.89842615346314	0.7319698805084908
CHR0600P008184179	6	8184179	BC020002	1.4735266769250293	13.902010909448384
CHR0600P008290954	6	8290954	Glcci1	25.041570994645298	0.7367081980611679
CHR0600P008375731	6	8375731	Glcci1	0.41753254437666115	27.696915601953325
CHR0600P008400545	6	8400545	Glcci1	18.59844397309658	1.433407910051161
CHR0600P008411290	6	8411290	Glcci1	23.329113751443607	1.2206715575360245
CHR0600P008461001	6	8461001	Glcci1	13.988222596642046	1.0516288689012832
CHR0600P008542691	6	8542691	Glcci1	21.682655716128803	0.5319931277934331
CHR0600P008545761	6	8545761	Glcci1	12.74265364566941	1.0497535223873893
CHR0600P011896520	6	11896520	Phf14	19.126613519938257	1.7436730941191496
CHR0600P013613164	6	13613164	B630005N14Rik	0.23583797552434377	34.542801882709554
CHR0600P013789349	6	13789349	Gpr85	10.818605759360564	0.7595271826145217
CHR0600P013821335	6	13821335	ENSMUSG00000052419	22.0404462023293	0.9506844016033875
CHR0600P015307784	6	15307784	Foxp2	17.4017740759516	1.0543254540978397
CHR0600P015354536	6	15354536	Foxp2	0.9067207333667208	34.88942902677523
CHR0600P017060681	6	17060681	EG232599	14.010049181007197	0.9887304909268407
CHR0600P017445235	6	17445235	Met	20.538635508413353	1.0868763427148556
CHR0600P017498908	6	17498908	Met	19.683006803792964	0.9698214424206341
CHR0600P017604470	6	17604470	Capza2	11.99970661705668	1.480552825820366
CHR0600P017689609	6	17689609	St7	1.9949917716701986	18.73753171393938
CHR0600P017714296	6	17714296	St7	6.895806661584976	0.4914596394056715
CHR0600P017967781	6	17967781	Wnt2	1.2524193692978445	12.20237485770005
CHR0600P017979206	6	17979206	Wnt2	0.8121856896610377	8.78395880700655
CHR0600P018816275	6	18816275	4930532L20Rik	1.4472225018974672	49.021193274346416
CHR0600P021323571	6	21323571	Kcnd2	24.557619973487874	1.1851163402106926
CHR0600P021504446	6	21504446	Kcnd2	27.540440681083272	1.0940934302787868
CHR0600P021664652	6	21664652	Kcnd2	0.5340894767421936	10.889811851275025
CHR0600P022869570	6	22869570	Ptprz1	0.6285657057170442	10.964797924971311
CHR0600P023272831	6	23272831	Cadps2	1.496587503990364	24.55323055423967
CHR0600P024614012	6	24614012	Wasl	4.419980519354737	0.26337150002266474
CHR0600P025714243	6	25714243	Pot1a	7.145807315440793	0.6243302751970782
CHR0600P025927093	6	25927093	ENSMUSG00000046057	0.41750497921016444	11.625971293469886
CHR0600P027752807	6	27752807	Grm8	0.4510579954497561	6.104684813940998
CHR0600P027833974	6	27833974	Grm8	8.374511561877144	0.48598284209548653
CHR0600P028192813	6	28192813	AA407452	33.11099544863984	0.9013133015191357
CHR0600P028198008	6	28198008	AA407452	0.40382107408425777	48.797707965427044
CHR0600P028203039	6	28203039	AA407452	23.10574805791647	1.0138250043717218
CHR0600P028208518	6	28208518	AA407452	0.4746255777153111	5.2484702114248805
CHR0600P028210460	6	28210460	AA407452	0.6379941710651995	23.35718575170023
CHR0600P028433422	6	28433422	Snd1	0.29578748399307075	57.159156596935844
CHR0600P028492105	6	28492105	Snd1	7.456769402177528	0.5623114153106187
CHR0600P028508632	6	28508632	Snd1	13.341406008788654	0.6842767147049388
CHR0600P028524185	6	28524185	Snd1	27.211742757028706	1.110044200843842
CHR0600P028571638	6	28571638	Snd1	0.7092599563004046	47.14330816553129
CHR0600P028577089	6	28577089	Snd1	1.4221822743324724	14.59026834614582
CHR0600P028617288	6	28617288	Snd1	0.46371257969492	54.877978491710614
CHR0600P028627126	6	28627126	Snd1	1.4986173167334715	21.565814349610243
CHR0600P028637639	6	28637639	Snd1	0.8054493483621782	10.073961936908047
CHR0600P028675471	6	28675471	Snd1	0.993136855041785	17.455893770937355
CHR0600P028761507	6	28761507	Snd1	0.5042240219661197	10.651244304403722
CHR0600P028794323	6	28794323	Snd1	7.3121951018125975	0.6718600523807642
CHR0600P028834276	6	28834276	Snd1	6.978274698869838	0.34755888934299733
CHR0600P029150784	6	29150784	Impdh1	0.9752972396772814	23.64206464571881
CHR0600P029330375	6	29330375	Opn1sw	0.25332726547830603	36.1233293522735
CHR0600P029440506	6	29440506	Crim2	0.7971301418993174	9.429258702194446
CHR0600P029457210	6	29457210	Crim2	22.881117149802304	1.3677818028771436
CHR0600P029486263	6	29486263	Irf5	0.9189056431322268	9.757818146096458
CHR0600P029648363	6	29648363	Tspan33	1.069466064455176	29.696786072631514
CHR0600P029745044	6	29745044	4631427C17Rik	8.227193058627282	0.8162689459317192
CHR0600P029806391	6	29806391	4631427C17Rik	1.0996289532288996	31.258301309202412
CHR0600P029811239	6	29811239	4631427C17Rik	0.5674989785469621	8.449429197542296
CHR0600P029997580	6	29997580	1700080G18Rik	23.02607679836255	1.1163886663934401
CHR0600P030087306	6	30087306	Nrf1	18.829269141697626	1.4181393713892052
CHR0600P030207628	6	30207628	Ube2h	21.651875112790158	1.047372361954322
CHR0600P030221481	6	30221481	Ube2h	28.71872857732367	0.9679091727372993
CHR0600P030224853	6	30224853	Ube2h	1.4396935363599044	15.862424146834599
CHR0600P030237692	6	30237692	Ube2h	1.2338387605845913	10.955540288791207
CHR0600P030250265	6	30250265	Ube2h	0.8526692143712415	11.83915495589084
CHR0600P030330917	6	30330917	Zc3hc1	1.363124968875555	13.15171446487419
CHR0600P030437376	6	30437376	2700094F01Rik	14.30463143286011	0.8758280942240739
CHR0600P030439718	6	30439718	2700094F01Rik	7.3364171263478	0.7899587696418301
CHR0600P030620465	6	30620465	Tsga14	23.370820666228987	1.2632525976831812
CHR0600P030690855	6	30690855	Mest	0.7928409466973714	39.66248796189632
CHR0600P030840439	6	30840439	Tsga13	0.7451143369235345	29.60460681654745
CHR0600P031124288	6	31124288	AB041803	0.5457022917534494	24.66038838703185
CHR0600P031354023	6	31354023	Mkln1	1.240293829831696	11.438313853059494
CHR0600P031363062	6	31363062	Mkln1	0.704717706890347	7.9987253459861085
CHR0600P031424247	6	31424247	Mkln1	0.3504938320302025	13.525166496913167
CHR0600P031463196	6	31463196	Podxl	0.6475619406559661	16.951155627787365
CHR0600P031479676	6	31479676	Podxl	0.7232565155068387	16.573285907666786
CHR0600P032151745	6	32151745	Plxna4	0.43400767349628117	15.679074990266322
CHR0600P032212504	6	32212504	Plxna4	22.25799539182795	0.496869607174801
CHR0600P032416942	6	32416942	Plxna4	0.7321345230222055	21.681807485872497
CHR0600P032483491	6	32483491	Plxna4	0.7568295164926497	7.765926539075554
CHR0600P032740674	6	32740674	Chchd3	0.4007348249767448	8.434856816676511
CHR0600P032751013	6	32751013	Chchd3	9.449023203126723	0.962060651566658
CHR0600P032839966	6	32839966	Chchd3	1.1769083852082576	45.464381648524295
CHR0600P032920481	6	32920481	Chchd3	10.022238078454192	0.40545405431208503
CHR0600P032924578	6	32924578	Chchd3	0.7499264486920574	36.55137789904832
CHR0600P033273278	6	33273278	Exoc4	1.5778690305917598	13.707081608538532
CHR0600P033464336	6	33464336	Exoc4	0.6735207375224399	12.377997143212381
CHR0600P033519053	6	33519053	Exoc4	18.65822654348238	1.251398774490875
CHR0600P034416700	6	34416700	Bpgm	6.008843658091578	0.6962587248677018
CHR0600P034430328	6	34430328	Bpgm	14.994925995086955	1.1895085139304222
CHR0600P034530545	6	34530545	Cald1	0.9918923625600857	14.074090425594028
CHR0600P034568947	6	34568947	Cald1	9.823245429378254	0.8967978908579392
CHR0600P034661804	6	34661804	Cald1	0.44650670677092147	5.413433952110239
CHR0600P034679994	6	34679994	Cald1	5.084769052052288	0.6327891746325544
CHR0600P034794720	6	34794720	Tmem140	1.0217706215412918	17.987046227220787
CHR0600P034817304	6	34817304	9530020G05Rik	16.602561199235854	0.39055860128072944
CHR0600P034849158	6	34849158	Stra8	7.004691463532375	0.6158677267755648
CHR0600P034907939	6	34907939	2010107G12Rik	0.2839687571719881	9.997103281236013
CHR0600P035001753	6	35001753	Cnot4	1.0457829304632578	24.10538197275202
CHR0600P035144327	6	35144327	Nup205	29.37322343181763	0.8493531608061106
CHR0600P035166299	6	35166299	Nup205	34.63013914035579	0.5790723976443116
CHR0600P037012823	6	37012823	Dgki	0.8795658470728608	14.886210350460695
CHR0600P037095617	6	37095617	Dgki	17.157082339132053	1.2318359063216884
CHR0600P037360680	6	37360680	Creb3l2	6.061528097253834	0.23590086739104957
CHR0600P037804396	6	37804396	Trim24	1.092515157863186	16.17987412397903
CHR0600P037859373	6	37859373	Trim24	11.793714683834075	1.2103438850562451
CHR0600P037891014	6	37891014	Trim24	8.880259521889432	0.7381622934519039
CHR0600P038214041	6	38214041	ENSMUSG00000058201	0.3207223730611706	5.236524590800706
CHR0600P038249069	6	38249069	Zc3hav1	16.226644169884985	0.854524778551742
CHR0600P038276834	6	38276834	Zc3hav1	28.991738882877502	1.418935978785779
CHR0600P038278823	6	38278823	Zc3hav1	0.5021860085990285	7.781557530684255
CHR0600P038342174	6	38342174	Ttc26	40.75737093557364	0.9221412882276465
CHR0600P038424544	6	38424544	D130059P03Rik	32.43325757297339	1.2123312938532944
CHR0600P038500551	6	38500551	Luc7l2	22.910708656377416	1.207276697030655
CHR0600P038530149	6	38530149	Luc7l2	14.54604295970827	0.9799706072291956
CHR0600P038631338	6	38631338	Hipk2	38.18336365322871	1.0513153143962446
CHR0600P038635907	6	38635907	Hipk2	0.9551447040833156	9.627813063653333
CHR0600P038642127	6	38642127	Hipk2	25.18430584887581	0.9847575876894545
CHR0600P038642198	6	38642198	Hipk2	34.65541258509468	0.5241767601157259
CHR0600P038649100	6	38649100	Hipk2	41.586718092350694	0.8782673012170612
CHR0600P038661272	6	38661272	Hipk2	22.345211536596924	1.0297807299150388
CHR0600P038684538	6	38684538	Hipk2	30.55145795409968	1.0095549119964047
CHR0600P038697548	6	38697548	Hipk2	40.19242449885705	1.567016441971789
CHR0600P038718361	6	38718361	Hipk2	1.3344651324814232	17.898268951505305
CHR0600P038749343	6	38749343	Hipk2	1.1905639036141102	11.803364452391367
CHR0600P038765167	6	38765167	Hipk2	31.42700851675108	1.0608142116665829
CHR0600P038777671	6	38777671	Hipk2	0.6413118613540367	13.405867263086918
CHR0600P038785842	6	38785842	Hipk2	36.65611427254124	1.2060946391813214
CHR0600P038790178	6	38790178	Hipk2	0.24379613419141136	34.358001509525856
CHR0600P038868147	6	38868147	Tbxas1	0.5239535904926864	15.3868669047932
CHR0600P038875712	6	38875712	Tbxas1	20.400940702251145	1.1177161053407425
CHR0600P038898376	6	38898376	Tbxas1	11.702690501555468	0.9273770241440104
CHR0600P038981631	6	38981631	Tbxas1	0.7758938934117836	26.812273716139686
CHR0600P038981831	6	38981831	Tbxas1	20.701850424783256	0.7196840966462131
CHR0600P039020586	6	39020586	Parp12	0.787918317971233	14.1035938382906
CHR0600P039563394	6	39563394	Braf	1.2286408004752714	32.050648076548484
CHR0600P039592091	6	39592091	Braf	32.07341949065637	0.9373147727017653
CHR0600P040266190	6	40266190	Agk	0.8792485333606478	13.773371298569652
CHR0600P040395657	6	40395657	BC052883	0.9499239934027486	15.360244782606015
CHR0600P041045107	6	41045107	TRBV13-1	5.296797542134681	0.463807308195663
CHR0600P041556890	6	41556890	Trpv6	0.9068981707565827	21.04764232685254
CHR0600P041582589	6	41582589	Trpv5	5.050504647188487	0.3950692313930833
CHR0600P041592859	6	41592859	Trpv5	33.82184487910456	1.3507150938723138
CHR0600P041618104	6	41618104	Kel	1.3365334476651043	11.013281120854016
CHR0600P041620294	6	41620294	Kel	13.224474396538271	0.5616248652149366
CHR0600P041631276	6	41631276	Kel	31.088446122808513	0.4380844029641835
CHR0600P041633069	6	41633069	Kel	11.132232560658391	1.3752859905177535
CHR0600P041634845	6	41634845	Kel	8.323292837580176	0.9609939131514506
CHR0600P042208303	6	42208303	Casp2	0.877518011010985	24.957984858833804
CHR0600P042235160	6	42235160	Clcn1	23.019062651009207	1.696821381754061
CHR0600P042284062	6	42284062	Zyx	6.796682426772314	0.7655653255242911
CHR0600P045732767	6	45732767	Cntnap2	24.36538988203773	1.3648156939341438
CHR0600P046847264	6	46847264	Cntnap2	11.378200026947935	1.2564900037254165
CHR0600P047172026	6	47172026	Cntnap2	20.196071350868063	0.837097996960507
CHR0600P047382851	6	47382851	Cul1	0.6996941217177253	10.088694733545342
CHR0600P047447719	6	47447719	Cul1	23.26172740403661	1.3822318089633974
CHR0600P047860165	6	47860165	Zfp212	20.234751607357786	0.9380707857927613
CHR0600P047996087	6	47996087	Zfp746	0.5632305366432251	16.48906682613161
CHR0600P048418322	6	48418322	Sspo	0.12528821893182673	20.36884551405524
CHR0600P048588381	6	48588381	Repin1	0.6273087959387843	10.678776748889424
CHR0600P048598264	6	48598264	Repin1	0.8017655883368584	11.881367407370222
CHR0600P048620535	6	48620535	Repin1	0.47725002785332266	10.810546240385735
CHR0600P048621405	6	48621405	Repin1	14.69515278887264	1.2730051933465192
CHR0600P048640985	6	48640985	Repin1	1.196838810935519	12.67466328131724
CHR0600P048662695	6	48662695	Repin1	0.5355931678997721	7.304390576048237
CHR0600P048907091	6	48907091	Doxl2	0.23992820207919605	24.18080940661162
CHR0600P049137640	6	49137640	Igf2bp3	1.584440326430066	39.3213271245013
CHR0600P049186090	6	49186090	Tra2a	17.686450381005823	0.8979474531086388
CHR0600P049189854	6	49189854	Tra2a	12.448720063945272	0.8211325858626383
CHR0600P049192605	6	49192605	Tra2a	10.671791634628145	1.0353347406772953
CHR0600P049307220	6	49307220	D330028D13Rik	11.346165180926166	0.9762207859349278
CHR0600P050190608	6	50190608	Dfna5h	0.3459827004750681	16.00050100799641
CHR0600P050282966	6	50282966	Osbpl3	1.1948688986163771	37.401468154130804
CHR0600P051386936	6	51386936	Nfe2l3	0.8535887700537078	22.36852283934991
CHR0600P051408901	6	51408901	Cbx3	60.11165671126316	0.3456652402869148
CHR0600P051813179	6	51813179	Skap2	11.388796646888023	0.9533751009495943
CHR0600P051893305	6	51893305	Skap2	0.9496745251514425	17.059840689459886
CHR0600P052477439	6	52477439	Hibadh	24.459479626377334	0.8312297168010917
CHR0600P052514203	6	52514203	Hibadh	1.4638332760299828	23.229523524617463
CHR0600P052713277	6	52713277	Jazf1	0.6436980564846623	27.63317494870136
CHR0600P052767437	6	52767437	Jazf1	1.2579434202089015	17.17711849444234
CHR0600P052945069	6	52945069	Jazf1	22.761505494999852	0.551032655225462
CHR0600P053254242	6	53254242	9430076C15Rik	0.8121816843923381	7.8182616137996375
CHR0600P053842260	6	53842260	Cpvl	1.3345955230910018	14.095976866109252
CHR0600P054454183	6	54454183	Scrn1	0.6579378912784098	46.73052705123062
CHR0600P055178004	6	55178004	C330043M08Rik	18.34660268784095	1.1830556604480278
CHR0600P055230487	6	55230487	C330043M08Rik	0.9393938954659007	8.757913968069516
CHR0600P055267810	6	55267810	Aqp1	8.902545731358362	0.7257054428966182
CHR0600P055307208	6	55307208	Ghrhr	13.39748913875602	0.826119299806617
CHR0600P056667234	6	56667234	5830411G16Rik	15.445592057331755	1.3387626962840904
CHR0600P056816495	6	56816495	Nt5c3	0.28462084469976484	5.650195353800226
CHR0600P056853835	6	56853835	Nt5c3	0.2714393513052925	9.899963399972624
CHR0600P057427012	6	57427012	Herc5	19.481851030400907	1.2040209202356857
CHR0600P057443415	6	57443415	Herc5	40.55011345274625	1.0148080330625115
CHR0600P057451547	6	57451547	Herc5	1.1691823498534424	15.323061798798532
CHR0600P057466344	6	57466344	Herc5	0.7261145945743723	7.9725059034866295
CHR0600P057528196	6	57528196	Herc5	19.872822256322095	0.8792235646545399
CHR0600P057631601	6	57631601	Lancl2	14.291152366522217	0.9719523018352682
CHR0600P057685196	6	57685196	AW146242	1.6548207628054534	19.268354592054592
CHR0600P058597132	6	58597132	Abcg2	1.738132492072455	18.844928121353135
CHR0600P058601250	6	58601250	Abcg2	7.418293684392928	0.6691042851631525
CHR0600P058765951	6	58765951	Herc3	31.81029963941821	1.248582111563801
CHR0600P061188900	6	61188900	C130092O11Rik	1.4397609086065477	20.860544076497042
CHR0600P061306389	6	61306389	C130092O11Rik	15.28362821894895	0.9420307107411241
CHR0600P061528278	6	61528278	C130092O11Rik	12.013620387845437	1.2793979996751006
CHR0600P063307306	6	63307306	Grid2	1.521440248602454	15.646770603076744
CHR0600P063307447	6	63307447	Grid2	0.9997123041699874	37.63326494089369
CHR0600P063569302	6	63569302	Grid2	1.3663473186129833	13.841675896109738
CHR0600P063615382	6	63615382	Grid2	1.0435995049803015	9.370663864188403
CHR0600P064314170	6	64314170	Grid2	14.235586919289695	0.7679364421966035
CHR0600P064592470	6	64592470	Grid2	27.457587548115935	0.6080499239322581
CHR0600P064995914	6	64995914	Smarcad1	0.9889563911138413	8.627213496186258
CHR0600P065770856	6	65770856	Prdm5	0.828883588060184	15.333503895713285
CHR0600P066943906	6	66943906	Gng12	6.457904132651411	0.42521924913134734
CHR0600P067226758	6	67226758	Il12rb2	1.1960136240885098	12.60999667371483
CHR0600P067371700	6	67371700	Il23r	1.5076591688053345	22.64789162863113
CHR0600P067387990	6	67387990	Il23r	0.23830930036032885	14.677899948426278
CHR0600P070718258	6	70718258	Rpia	1.3626587842913858	11.706372345605162
CHR0600P071504198	6	71504198	Vps24	8.471818851733905	1.000518779356789
CHR0600P071559661	6	71559661	Jmjd1a	0.9107611791788627	7.3850415784434595
CHR0600P071799167	6	71799167	Immt	0.4871017990895194	12.526845521105988
CHR0600P071837641	6	71837641	Ptcd3	0.8407267145290879	18.69368596277043
CHR0600P071840709	6	71840709	Rpo1-4	0.802199764436031	23.07486548458894
CHR0600P071895959	6	71895959	Rpo1-4	0.32365901024128163	41.18155484387402
CHR0600P072039295	6	72039295	St3gal5	8.221263379838566	0.895209624401822
CHR0600P072039500	6	72039500	St3gal5	1.273072504019379	67.94066539184202
CHR0600P072237108	6	72237108	Sftpb	21.862344048399006	0.6924106689957022
CHR0600P072357511	6	72357511	Ggcx	18.253586354124586	1.416544926121203
CHR0600P072481075	6	72481075	Capg	0.6297333759847078	9.625827728512077
CHR0600P072532768	6	72532768	Retsat	0.46158275565142104	13.581647037521478
CHR0600P072536840	6	72536840	Retsat	9.500214298859126	0.8512879518017521
CHR0600P072627703	6	72627703	Tcf3	11.501266619869885	1.2671659969153972
CHR0600P077188392	6	77188392	Ctnna2	1.5082267784889216	18.95936267465535
CHR0600P077305972	6	77305972	Ctnna2	0.5353254970508907	25.955720630707805
CHR0600P077409053	6	77409053	Ctnna2	0.47432757900531947	51.23976431886682
CHR0600P077468242	6	77468242	Ctnna2	25.610349139488253	1.3045677869179138
CHR0600P080407465	6	80407465	Lrrtm4	50.40628664060108	1.1085269821010613
CHR0600P080490818	6	80490818	Lrrtm4	19.990947353384144	1.533913972287117
CHR0600P080711848	6	80711848	Lrrtm4	1.607008256361359	18.323778868647445
CHR0600P081895858	6	81895858	AW146020	0.3374986725588084	18.50887133712554
CHR0600P081905783	6	81905783	AW146020	29.067388781817574	1.0660342456503842
CHR0600P082734770	6	82734770	Hk2	8.72789022066257	0.5245995240943533
CHR0600P082897014	6	82897014	Sema4f	0.4811416172502821	18.404406223758873
CHR0600P082971005	6	82971005	D6Mm5e	0.652197321836735	33.86227348486718
CHR0600P082980565	6	82980565	D6Mm5e	1.1276319135030684	16.054589573707638
CHR0600P083018669	6	83018669	Htra2	8.842664518071066	0.9426211253995875
CHR0600P083023743	6	83023743	Dqx1	22.46974789252093	0.17332889961860587
CHR0600P083084352	6	83084352	Gcs1	21.041973667361408	1.245023513866966
CHR0600P083090390	6	83090390	Znhit4	1.1100909172176434	27.193210199628748
CHR0600P083090488	6	83090488	Znhit4	0.40745155945585787	4.404731924824252
CHR0600P083212658	6	83212658	ENSMUSG00000068323	0.7871708772279548	26.889072742022886
CHR0600P083320519	6	83320519	Bola3	1.4025075076931484	15.61207583370944
CHR0600P083377096	6	83377096	B430006D22Rik	16.086812245802868	0.4174009215041847
CHR0600P083383647	6	83383647	B430006D22Rik	1.1690337054044164	12.181019372018122
CHR0600P083472322	6	83472322	Dguok	16.178423234430905	0.43420678051088474
CHR0600P083637335	6	83637335	Cd207	16.097949292639804	0.8205091067570766
CHR0600P083911861	6	83911861	Zfml	0.9186670288491698	7.999188503780928
CHR0600P083943316	6	83943316	Zfml	1.1354171376443254	12.897535348039002
CHR0600P084053591	6	84053591	Dysf	0.7782152362147282	13.34849360607783
CHR0600P084082412	6	84082412	Dysf	0.40732051891927934	7.697166196315593
CHR0600P085414126	6	85414126	1700040I03Rik	11.142999123136713	0.5107016083134713
CHR0600P085432955	6	85432955	Cct7	18.82855318117528	0.8953176125528776
CHR0600P085880971	6	85880971	Cml1	0.35382261641608825	4.876288683226251
CHR0600P086046457	6	86046457	Add2	0.5607793533872053	12.142605220916955
CHR0600P086046671	6	86046671	Add2	0.936615673669703	23.593122264065133
CHR0600P086363872	6	86363872	Pcyox1	1.4923907207588636	14.215727396407296
CHR0600P086396814	6	86396814	Tia1	0.8374848622682698	25.10063949776303
CHR0600P086397999	6	86397999	Tia1	27.56400927143432	0.7345043524095356
CHR0600P086616223	6	86616223	Mxd1	18.47605206721946	0.9371072947121035
CHR0600P086648342	6	86648342	2610209M04Rik	18.549468114723464	0.7508017682477021
CHR0600P086699179	6	86699179	Gmcl1	10.29855321916302	0.9563048871498011
CHR0600P086716520	6	86716520	Anxa4	1.4776607127402808	15.025510170608232
CHR0600P086727566	6	86727566	Anxa4	11.985698308780982	1.1302245252295717
CHR0600P086879321	6	86879321	Aak1	10.304319638821681	1.0367141809060443
CHR0600P087034720	6	87034720	Gfpt1	0.576888169420954	4.743635804129626
CHR0600P087050570	6	87050570	Gfpt1	0.7083175320862996	55.41643682672462
CHR0600P087104897	6	87104897	Antxr1	26.479218583203195	0.7895062773170823
CHR0600P087120235	6	87120235	Antxr1	0.6461782929002973	13.137776725090559
CHR0600P087120395	6	87120395	Antxr1	0.7975730200728187	29.145153464490583
CHR0600P087616989	6	87616989	2010301N04Rik	0.5440413728681196	7.090538941151485
CHR0600P087635936	6	87635936	2010301N04Rik	1.5754888577695885	14.744729073829314
CHR0600P087757008	6	87757008	Rab43	1.2889805745677	10.812706804980614
CHR0600P087783656	6	87783656	5830446M03Rik	63.83290026305812	1.0815210685595547
CHR0600P087800495	6	87800495	5830446M03Rik	37.02536929147637	1.7446905254287088
CHR0600P087963907	6	87963907	EG434064	14.538223288105304	0.9723262752972779
CHR0600P088055260	6	88055260	Rpn1	7.229588705586657	0.833236864170167
CHR0600P088061410	6	88061410	Rpn1	2.273835125403537	18.87268191159355
CHR0600P088200358	6	88200358	ENSMUSG00000058830	11.96774672741781	1.0133081271585576
CHR0600P088315013	6	88315013	Eefsec	0.6855591397587651	52.425739600576534
CHR0600P088315756	6	88315756	Eefsec	1.0672409311841278	25.958917507105635
CHR0600P088364081	6	88364081	Eefsec	9.243070528688046	0.94655050983882
CHR0600P088431363	6	88431363	Ruvbl1	0.7198784694410307	12.839668310261839
CHR0600P088696008	6	88696008	Mgll	18.119895934580793	0.6543778442424732
CHR0600P088725537	6	88725537	Mgll	0.9159170844762685	45.77042064742124
CHR0600P088725737	6	88725737	Mgll	0.774980646567273	11.766180855736112
CHR0600P088731776	6	88731776	Mgll	0.37065394349275016	4.681375546763814
CHR0600P088749987	6	88749987	Mgll	9.829353944825296	0.7414154469206121
CHR0600P088785146	6	88785146	Mgll	0.7579115714616016	13.895125539844122
CHR0600P089108778	6	89108778	Gm1965	0.946859014668887	14.139585356986917
CHR0600P089383231	6	89383231	Chchd6	12.249807390989519	1.1574498012733678
CHR0600P089810932	6	89810932	V1ra6	6.3014209129346535	0.5067663752984022
CHR0600P090206867	6	90206867	ENSMUSG00000068228	0.7561779502693768	7.908899098057908
CHR0600P090234542	6	90234542	V1ra9	15.680701099939258	0.2555677266789607
CHR0600P090347135	6	90347135	Zxdc	20.781833504014564	0.8028803674337346
CHR0600P090609698	6	90609698	Slc41a3	0.7350366597474375	6.262418596654381
CHR0600P090626252	6	90626252	Iqsec1	0.8610955241737941	41.145205614089555
CHR0600P090628496	6	90628496	Iqsec1	9.125095134392897	0.40611257015048724
CHR0600P090671180	6	90671180	Iqsec1	0.8379199676416437	9.160604888370866
CHR0600P090705123	6	90705123	Iqsec1	0.256738387948051	5.654303896183663
CHR0600P091020046	6	91020046	Nup210	0.7673023665403771	33.4545328964749
CHR0600P091033089	6	91033089	Nup210	0.38314561424950305	8.203811365313832
CHR0600P091052937	6	91052937	Nup210	0.24040036860238118	4.644516211838775
CHR0600P091056034	6	91056034	Nup210	0.65554710001041	20.067494086920046
CHR0600P091227183	6	91227183	Fbln2	0.15700363509670426	4.18854108190002
CHR0600P092164715	6	92164715	Zfyve20	0.41377023832465504	12.18998762828852
CHR0600P092473710	6	92473710	Prickle2	28.295789891097424	1.1402256450735069
CHR0600P092825784	6	92825784	Adamts9	0.5024114484551847	16.48075393989889
CHR0600P094210789	6	94210789	Magi1	9.874973243427482	1.1421582953963787
CHR0600P094529827	6	94529827	Slc25a26	0.5971206569147226	20.884058916867293
CHR0600P094618934	6	94618934	Lrig1	0.24484829640490108	21.97528415633963
CHR0600P095457760	6	95457760	Suclg2	0.337781728376549	7.737499773641039
CHR0600P095576340	6	95576340	Suclg2	17.81616409354918	0.7598146204919376
CHR0600P096559153	6	96559153	C630007B19Rik	1.0858400975389346	9.82361005538219
CHR0600P097143738	6	97143738	Tmf1	0.5878717081991603	11.326602230108794
CHR0600P097172767	6	97172767	Ube1c	0.40191167968416736	12.971563942599587
CHR0600P097192179	6	97192179	Arl6ip5	22.70566640956038	0.6277797105539159
